kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
3545583,K04328.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,407.59415,0.02481,-0.02481,273.5955,0.0325,-0.0325,0.0274,0.4225,-0.0271,7.3,1.1,-1.1,462.4,77.5,-77.5,2.11,0.75,-0.3,266.0,,,1.18,1.27,-0.41,7.70,,,6198.00,183.00,-189.00,4.402,0.114,-0.256,0.9740,0.3480,-0.1360,19h26m45.85s,+38d36m54.0s,14.854,
9896018,K02579.03,,CANDIDATE,CANDIDATE,0.9390,0,0,0,0,10.30148508,9.385e-05,-9.385e-05,134.88185,0.00803,-0.00803,0.445,0.008,-0.444,3.903,0.206,-0.206,162.7,13.9,-13.9,1.6,0.27,-0.23,934.0,,,180.14,79.49,-54.41,12.60,3,q1_q17_dr25_tce,5887.00,70.00,-79.00,4.292,0.120,-0.120,1.2350,0.2130,-0.1750,19h35m57.29s,+46d43m04.9s,15.147,
12456063,K04329.01,,CANDIDATE,CANDIDATE,0.9140,0,0,0,0,17.8007815,0.0002524,-0.0002524,134.3839,0.0104,-0.0104,0.928,0.001,-0.718,6.547,0.251,-0.251,44.5,3.6,-3.6,1.02,0.17,-0.1,816.0,,,105.04,47.61,-26.28,14.20,1,q1_q17_dr25_tce,6240.00,111.00,-136.00,4.326,0.063,-0.117,1.2520,0.2050,-0.1190,19h16m02.83s,+51d22m33.7s,12.018,
8374741,K04330.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,358.101884,0.007266,-0.007266,425.6837,0.0109,-0.0109,0.5804,0.0392,-0.4636,6.393,0.39,-0.39,114,12.3,-12.3,0.95,0.41,-0.09,242.0,,,0.81,1.04,-0.20,12.80,,,5786.00,148.00,-142.00,4.526,0.041,-0.295,0.8560,0.3740,-0.0750,19h40m18.02s,+44d22m58.8s,11.678,
5096053,K04331.01,,CANDIDATE,CANDIDATE,0.9070,0,0,0,0,1.717859841,8.526e-06,-8.526e-06,132.92612,0.00434,-0.00434,0.35,0.104,-0.35,0.908,0.148,-0.148,66.3,9,-9,1.45,0.43,-0.47,2212.0,,,5645.85,4932.26,-3445.68,9.50,1,q1_q17_dr25_tce,6694.00,188.00,-259.00,4.084,0.252,-0.168,1.7320,0.5110,-0.5620,19h23m15.28s,+40d15m17.5s,13.228,
11296045,K04396.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,46.0771501,,,143.6839655,,,,,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,19h25m26.85s,+49d01m19.1s,12.981,
11296045,K04396.03,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,42.62423329,,,156.1855401,,,,,,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,19h25m26.85s,+49d01m19.1s,12.981,
3247503,K04397.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,0.447861451,8.69e-07,-8.69e-07,131.9752,0.00159,-0.00159,0.427,0.057,-0.404,0.8541,0.0711,-0.0711,265.4,18.5,-18.5,1.42,0.37,-0.13,2263.0,,,6221.08,4746.68,-1685.53,20.30,1,q1_q17_dr25_tce,5901.00,158.00,-175.00,4.553,0.044,-0.187,0.8480,0.2200,-0.0790,19h37m56.40s,+38d21m10.3s,15.497,
5802637,K04398.01,,CANDIDATE,CANDIDATE,0.9790,0,0,0,0,7.3422467,5.537e-05,-5.537e-05,131.55382,0.00642,-0.00642,0.253,0.201,-0.253,2.029,0.192,-0.192,366.8,37.3,-37.3,1.6,0.34,-0.14,837.0,,,115.93,75.95,-32.50,11.80,1,q1_q17_dr25_tce,5573.00,174.00,-194.00,4.562,0.036,-0.144,0.8390,0.1760,-0.0750,19h40m50.70s,+41d05m13.1s,15.486,
5531694,K00647.02,,CANDIDATE,CANDIDATE,0.9350,0,0,0,0,8.1134681,0.0001629,-0.0001629,132.8253,0.0184,-0.0184,0.454,0.519,-0.251,4.961,0.818,-0.818,40.5,5.8,-5.8,0.92,0.13,-0.2,1127.0,,,381.27,161.95,-162.80,10.50,2,q1_q17_dr25_tce,6011.00,108.00,-132.00,4.123,0.195,-0.105,1.4090,0.2140,-0.2940,19h24m46.82s,+40d42m09.7s,13.550,
8733898,K02842.03,Kepler-446 c,CONFIRMED,CANDIDATE,0.9470,0,0,0,0,3.036208739,7.243e-06,-7.243e-06,134.06146,0.00265,-0.00265,0.111,0.328,-0.111,0.9324,0.0522,-0.0522,1820.5,87.7,-87.7,1.4,0.17,-0.15,520.0,,,17.31,6.27,-4.44,26.00,2,q1_q17_dr25_tce,3464.00,69.00,-55.00,4.923,0.044,-0.044,0.3280,0.0400,-0.0360,18h49m00.05s,+44d55m16.0s,16.257,
9828127,K04192.01,Kepler-1564 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,18.0541469,0.0001484,-0.0001484,147.7943,0.00731,-0.00731,0.175,0.285,-0.175,4.587,0.171,-0.171,283.1,16.2,-16.2,1.51,0.18,-0.09,635.0,,,38.57,12.86,-6.29,19.30,1,q1_q17_dr25_tce,5505.00,74.00,-82.00,4.501,0.038,-0.105,0.9090,0.1130,-0.0520,19h22m20.67s,+46d38m33.7s,15.004,
7107802,K02420.02,,CANDIDATE,CANDIDATE,0.9910,0,0,0,0,5.4675514,6.16e-05,-6.16e-05,133.42478,0.00863,-0.00863,0.27,0.19,-0.27,3.283,0.256,-0.256,87.2,9.6,-9.6,1.07,0.15,-0.17,1078.0,,,319.36,124.31,-105.87,10.40,2,q1_q17_dr25_tce,5557.00,83.00,-75.00,4.288,0.162,-0.108,1.1510,0.1660,-0.1840,19h14m21.20s,+42d36m20.4s,14.746,
4281068,K07689.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,1.01530474,1.23e-07,-1.23e-07,131.517946,0.000101,-0.000101,1.245,0.013,-0.011,8.7622,0.0145,-0.0145,16445.2,12.6,-12.6,64.77,11.38,-8.28,2324.0,,,6918.45,3068.04,-1921.72,1823.00,1,q1_q17_dr25_tce,6428.00,70.00,-83.00,4.226,0.099,-0.121,1.4400,0.2530,-0.1840,19h43m32.56s,+39d18m57.6s,13.647,
9092496,K04193.01,,FALSE POSITIVE,FALSE POSITIVE,0.8400,1,0,0,0,94.180473,0.001413,-0.001413,200.2662,0.0128,-0.0128,0.955,0.027,-0.658,7.345,0.478,-0.478,1104.4,77.9,-77.9,4.17,1.55,-0.27,478.0,,,12.34,13.14,-3.11,15.60,1,q1_q17_dr25_tce,6997.00,167.00,-263.00,4.475,0.026,-0.234,1.0000,0.3710,-0.0660,19h32m48.33s,+45d27m15.8s,14.848,
5644412,K04194.01,Kepler-1565 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,1.538185321,7.011e-06,-7.011e-06,132.49067,0.00402,-0.00402,0.7,0.258,-0.482,1.683,0.101,-0.101,277.2,21,-21,1.29,0.17,-0.12,1234.0,,,547.92,264.07,-156.05,15.20,1,q1_q17_dr25_tce,5107.00,184.00,-184.00,4.615,0.033,-0.077,0.7230,0.0970,-0.0650,19h51m48.71s,+40d48m24.5s,15.329,
9959545,K04195.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,1.332567643,8.635e-06,-8.635e-06,132.04299,0.00609,-0.00609,0.642,0.287,-0.412,4.284,0.184,-0.184,56.7,2.9,-2.9,0.62,0.14,-0.04,1482.0,,,1143.87,729.32,-269.86,24.00,1,q1_q17_dr25_tce,5687.00,152.00,-152.00,4.582,0.036,-0.144,0.7900,0.1690,-0.0610,19h40m53.01s,+46d49m26.0s,14.150,
9641144,K04262.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.089076495,6.433e-06,-6.433e-06,132.02703,0.00507,-0.00507,0.597,0.375,-0.377,2.274,0.165,-0.165,43.7,3.6,-3.6,0.75,0.23,-0.09,2016.0,,,3923.24,3472.78,-1184.76,15.30,1,q1_q17_dr25_tce,6444.00,145.00,-193.00,4.416,0.067,-0.202,1.0790,0.3380,-0.1210,19h12m21.62s,+46d19m22.6s,13.938,
8572168,K04263.01,,FALSE POSITIVE,FALSE POSITIVE,0.0020,0,0,1,0,1.662710314,6.44e-06,-6.44e-06,132.44469,0.00322,-0.00322,0.577,0.376,-0.356,1.83,0.109,-0.109,85.9,4.2,-4.2,2.16,0.47,-1.09,2307.0,,,6700.60,4533.65,-5273.14,23.80,1,q1_q17_dr25_tce,6028.00,192.00,-213.00,3.842,0.496,-0.124,2.2440,0.4850,-1.1310,19h44m49.39s,+44d39m37.6s,13.970,
4472143,K07696.01,,FALSE POSITIVE,FALSE POSITIVE,0.0440,1,0,0,0,472.071079,0.006206,-0.006206,310.7718,0.012,-0.012,0.388,0.075,-0.388,5.759,0.648,-0.648,252.6,53.5,-53.5,2.01,0.17,-0.08,268.0,,,1.22,0.30,-0.14,6.40,1,q1_q17_dr25_tce,6186.00,83.00,-74.00,4.358,0.020,-0.064,1.2530,0.1090,-0.0470,19h34m54.07s,+39d30m43.1s,14.002,
12509829,K04264.01,,CANDIDATE,CANDIDATE,0.0000,0,0,0,0,0.888478095,2.836e-06,-2.836e-06,131.86943,0.00275,-0.00275,0.452,0.088,-0.404,1.5312,0.0837,-0.0837,340.4,16.2,-16.2,1.51,0.33,-0.12,1665.0,,,1825.96,1223.43,-434.25,24.60,1,q1_q17_dr25_tce,5553.00,166.00,-149.00,4.577,0.036,-0.153,0.8060,0.1760,-0.0630,19h24m14.80s,+51d24m17.2s,15.850,
7368137,K04265.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,2.18242002,2.437e-05,-2.437e-05,132.39594,0.00876,-0.00876,0.721,0.248,-0.483,4.103,0.317,-0.317,69.7,6.1,-6.1,0.7,0.19,-0.05,1283.0,,,638.12,504.95,-145.19,13.80,1,q1_q17_dr25_tce,5808.00,158.00,-158.00,4.583,0.033,-0.176,0.7860,0.2110,-0.0560,19h33m41.67s,+42d55m03.5s,14.897,
9027841,K04266.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,0.503999678,1.45e-07,-1.45e-07,131.631544,0.000235,-0.000235,0.962,0.103,-0.013,0.5421,0.0211,-0.0211,975.6,6.9,-6.9,2.97,0.17,-0.19,1605.0,,,1566.41,405.93,-353.50,96.80,1,q1_q17_dr25_tce,4898.00,146.00,-146.00,4.686,0.054,-0.027,0.5680,0.0330,-0.0370,19h35m48.53s,+45d19m05.7s,15.498,
8953414,K04332.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,2.66588544,3.256e-05,-3.256e-05,131.6037,0.0108,-0.0108,0.276,0.169,-0.276,5.004,0.289,-0.289,167,11.3,-11.3,0.98,0.09,-0.1,1041.0,,,278.03,103.14,-84.17,17.20,1,q1_q17_dr25_tce,4965.00,176.00,-176.00,4.536,0.078,-0.054,0.7710,0.0710,-0.0790,19h27m56.57s,+45d12m41.2s,15.382,
2576962,K04333.01,,CANDIDATE,CANDIDATE,,0,0,0,0,309.25581,0.01495,-0.01495,136.2248,0.0224,-0.0224,0.2875,0.1631,-0.2875,10.72,1,-1,421.4,45.6,-45.6,2.18,1.04,-0.23,287.0,,,1.61,2.24,-0.48,9.90,,,6060.00,148.00,-196.00,4.419,0.063,-0.305,1.0570,0.5020,-0.1100,19h26m48.12s,+37d50m37.4s,14.205,
10140274,K04334.01,,CANDIDATE,CANDIDATE,0.7540,0,0,0,0,2.44232399,1.038e-05,-1.038e-05,133.53724,0.00362,-0.00362,0.303,0.158,-0.303,1.921,0.133,-0.133,229,18.5,-18.5,1.1,0.08,-0.11,1029.0,,,264.82,80.33,-75.12,14.10,1,q1_q17_dr25_tce,4849.00,146.00,-146.00,4.561,0.061,-0.039,0.7380,0.0560,-0.0740,19h26m04.37s,+47d08m21.5s,15.849,
10730070,K04335.01,Kepler-1590 b,CONFIRMED,CANDIDATE,0.9940,0,0,0,0,7.61758198,5.452e-05,-5.452e-05,137.50008,0.00569,-0.00569,0.234,0.226,-0.234,3.545,0.173,-0.173,85.4,7.3,-7.3,1,0.32,-0.14,1020.0,,,255.32,238.40,-88.91,13.40,1,q1_q17_dr25_tce,6202.00,166.00,-203.00,4.401,0.072,-0.217,1.0720,0.3420,-0.1470,19h25m37.87s,+48d01m04.4s,14.110,
4458109,K04336.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,41.477908,0.002986,-0.002986,144.9193,0.0332,-0.0332,0.5122,0.0688,-0.4176,10.45,1.2,-1.2,29.9,4.1,-4.1,1.09,0.38,-0.38,849.0,,,122.73,124.24,-76.63,9.60,,,6935.00,173.00,-218.00,3.950,0.307,-0.178,1.9180,0.6720,-0.6650,19h19m01.50s,+39d34m35.2s,10.830,
8345384,K04399.01,,CANDIDATE,CANDIDATE,0.9580,0,0,0,0,42.1003351,0.0001389,-0.0001389,143.02827,0.00278,-0.00278,0.88,0.063,-0.622,1.0834,0.0991,-0.0991,214,19.3,-19.3,1.42,0.16,-0.07,466.0,,,11.17,3.66,-1.92,13.90,1,q1_q17_dr25_tce,5595.00,100.00,-122.00,4.570,0.016,-0.093,0.8200,0.0920,-0.0400,18h48m30.93s,+44d18m11.4s,11.965,
2831055,K04400.01,Kepler-1601 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,2.20923119,1.472e-05,-1.472e-05,131.90288,0.00515,-0.00515,0.11,0.356,-0.11,2.392,0.168,-0.168,59.8,4.9,-4.9,0.84,0.26,-0.11,1507.0,,,1217.79,1081.31,-429.48,14.30,1,q1_q17_dr25_tce,5991.00,163.00,-199.00,4.375,0.105,-0.195,1.0920,0.3300,-0.1520,19h02m03.11s,+38d04m47.1s,13.764,
11044826,K04401.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,260.54832,0.0329,-0.0329,218.5525,0.0693,-0.0693,0.378,0.0913,-0.378,15.52,2.1,-2.1,161.6,20.5,-20.5,1.35,0.63,-0.13,318.0,,,2.43,3.34,-0.69,10.20,,,6412.00,153.00,-210.00,4.440,0.051,-0.311,1.0400,0.4900,-0.0990,19h52m00.86s,+48d33m51.3s,13.533,
6681687,K04402.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,370.47678,0.04523,-0.04523,307.4992,0.0408,-0.0408,0.5386,0.3842,-0.3177,15.69,2.2,-2.2,656.2,81.2,-81.2,2.37,0.94,-0.19,252.0,,,0.96,1.12,-0.24,11.80,,,6050.00,163.00,-179.00,4.525,0.034,-0.291,0.8960,0.3570,-0.0720,19h15m11.29s,+42d10m08.0s,15.359,
7703882,K04403.01,Kepler-1954 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.88350251,6.528e-05,-6.528e-05,136.9451,0.011,-0.011,0.362,0.101,-0.362,2.556,0.222,-0.222,217.7,22.2,-22.2,1.27,0.37,-0.12,949.0,,,192.09,172.54,-52.09,11.90,1,q1_q17_dr25_tce,5840.00,174.00,-174.00,4.553,0.036,-0.204,0.8490,0.2540,-0.0790,19h52m00.70s,+43d21m16.6s,15.741,
8179190,K04196.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,0.662457501,2.505e-06,-2.505e-06,131.90556,0.00328,-0.00328,1.024,0.072,-0.781,1.527,0.134,-0.134,64.1,6.2,-6.2,8.3,1.58,-2.7,3295.0,,,27795.08,16045.17,-16478.14,13.50,2,q1_q17_dr25_tce,6425.00,176.00,-176.00,3.862,0.300,-0.100,2.1600,0.4100,-0.7030,19h44m59.47s,+44d04m36.4s,12.721,
9777724,K04197.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,1.33258458,1.536e-05,-1.536e-05,132.03624,0.00896,-0.00896,0.422,0.054,-0.422,3.222,0.316,-0.316,127,11.5,-11.5,1.25,0.38,-0.16,1868.0,,,2873.72,2539.23,-1030.89,14.40,1,q1_q17_dr25_tce,6384.00,175.00,-263.00,4.419,0.068,-0.189,1.0860,0.3260,-0.1400,19h38m48.12s,+46d34m23.3s,15.865,
9072639,K04198.01,,CANDIDATE,CANDIDATE,0.0890,0,0,0,0,1.182862515,7.262e-06,-7.262e-06,131.97137,0.00497,-0.00497,0.284,0.178,-0.284,2.928,0.136,-0.136,22.3,1.6,-1.6,1.26,0.17,-0.43,2800.0,,,14544.87,5755.74,-8677.73,16.50,1,q1_q17_dr25_tce,6017.00,120.00,-120.00,3.699,0.248,-0.078,2.6390,0.3580,-0.8940,18h55m24.70s,+45d29m06.9s,12.638,
5340878,K04199.01,Kepler-1566 b,CONFIRMED,CANDIDATE,0.1460,0,0,0,0,0.539915033,1.508e-06,-1.508e-06,131.55207,0.00241,-0.00241,0.291,0.183,-0.291,1.1466,0.073,-0.073,97,6.3,-6.3,0.82,0.04,-0.06,1871.0,,,2901.68,530.10,-546.80,17.60,1,q1_q17_dr25_tce,5102.00,84.00,-76.00,4.502,0.070,-0.035,0.8370,0.0440,-0.0600,18h54m21.03s,+40d34m29.7s,14.311,
10273903,K04200.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,372.54353,0.02406,-0.02406,137.9147,0.0276,-0.0276,1.7826,0.1908,-0.5026,21.83,2.4,-2.4,1106,101,-101,74.14,23.23,-5.68,226.0,,,0.62,0.56,-0.15,11.90,,,5561.00,154.00,-147.00,4.557,0.027,-0.216,0.8360,0.2620,-0.0640,19h27m11.20s,+47d23m09.3s,15.662,
7450747,K04267.01,Kepler-1949 b,CONFIRMED,CANDIDATE,0.9510,0,0,0,0,2.20829637,1.798e-05,-1.798e-05,131.63091,0.00589,-0.00589,0.205,0.244,-0.205,2.841,0.222,-0.222,87.9,8.3,-8.3,1.36,0.24,-0.25,1709.0,,,2016.25,908.25,-762.52,12.00,1,q1_q17_dr25_tce,6028.00,81.00,-81.00,4.189,0.149,-0.122,1.4540,0.2510,-0.2760,19h34m10.15s,+43d01m34.0s,15.201,
7826620,K04268.01,Kepler-1579 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,0.849906734,3.906e-06,-3.906e-06,131.6741,0.00351,-0.00351,0.64,0.31,-0.427,1.141,0.115,-0.115,124.3,13.1,-13.1,0.59,0.05,-0.06,1139.0,,,396.64,114.92,-119.56,12.00,1,q1_q17_dr25_tce,4296.00,115.00,-140.00,4.733,0.066,-0.033,0.5050,0.0390,-0.0540,19h33m09.12s,+43d30m54.0s,15.220,
8890924,K04269.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0,26.6565737,0.0002052,-0.0002052,131.59433,0.00685,-0.00685,0.686,0.242,-0.48,4.954,0.173,-0.173,163.4,9.4,-9.4,4.15,1.28,-2.98,903.0,,,157.45,149.44,-146.41,18.80,1,q1_q17_dr25_tce,5159.00,171.00,-155.00,3.604,0.863,-0.230,3.0620,0.9430,-2.2000,19h35m11.24s,+45d09m38.6s,13.263,
8890924,K04269.02,,CANDIDATE,CANDIDATE,0.1250,0,0,0,0,4.4408541,0.0001096,-0.0001096,135.2744,0.0166,-0.0166,0.005,0.458,-0.005,8.083,0.717,-0.717,33.9,3.7,-3.7,1.74,0.53,-1.25,1642.0,,,1719.20,1631.74,-1598.60,12.00,2,q1_q17_dr25_tce,5159.00,171.00,-155.00,3.604,0.863,-0.230,3.0620,0.9430,-2.2000,19h35m11.24s,+45d09m38.6s,13.263,
8483241,K04270.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,373.72257,0.02118,-0.02118,178.1825,0.0289,-0.0289,1.5922,0.0098,-0.6331,14.21,1.8,-1.8,470.9,57.6,-57.6,67.13,29.43,-6.6,262.0,,,1.11,1.45,-0.32,9.60,,,6004.00,162.00,-202.00,4.450,0.054,-0.298,1.0080,0.4420,-0.0990,19h06m07.87s,+44d33m16.4s,14.808,
8573193,K04337.01,Kepler-1591 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,8.18504859,8.346e-05,-8.346e-05,134.554,0.0104,-0.0104,0.601,0.369,-0.387,4.673,0.349,-0.349,97.6,9.5,-9.5,0.93,0.24,-0.08,892.0,,,149.41,111.61,-40.49,12.50,1,q1_q17_dr25_tce,5984.00,149.00,-179.00,4.521,0.044,-0.187,0.9060,0.2340,-0.0840,19h46m04.00s,+44d36m31.0s,14.686,
9240664,K04338.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,10.78438513,3.424e-05,-3.424e-05,141.40685,0.00274,-0.00274,1.18,6.83,-0.363,1.408,0.164,-0.164,233.6,19.3,-19.3,75.04,22.09,-51.56,1397.0,,,900.70,834.63,-824.37,15.60,1,q1_q17_dr25_tce,5575.00,198.00,-198.00,3.516,0.832,-0.208,3.5150,1.0350,-2.4150,19h56m49.60s,+45d38m43.7s,13.638,
7673841,K02585.02,Kepler-392 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,10.42317343,8.775e-05,-8.775e-05,135.15208,0.00674,-0.00674,0.811,0.175,-0.591,2.341,0.214,-0.214,71.2,7.5,-7.5,1.07,0.15,-0.19,901.0,,,155.70,65.35,-57.87,11.20,2,q1_q17_dr25_tce,5767.00,115.00,-104.00,4.287,0.162,-0.108,1.1350,0.1650,-0.2020,19h14m38.58s,+43d22m05.1s,13.455,
7281411,K04339.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1,0.566804221,4.282e-06,-4.282e-06,131.82656,0.00922,-0.00922,0.536,0.049,-0.469,4.639,0.432,-0.432,166,10.1,-10.1,0.85,0.07,-0.07,1737.0,,,2149.42,804.75,-568.61,31.00,1,q1_q17_dr25_tce,5277.00,202.00,-183.00,4.625,0.066,-0.048,0.6400,0.0560,-0.0510,19h26m20.84s,+42d49m39.4s,15.776,
6528141,K04340.01,,FALSE POSITIVE,FALSE POSITIVE,0.0060,0,0,1,0,2.022658,2.384e-05,-2.384e-05,131.838,0.0145,-0.0145,0.419,0.052,-0.419,3.343,0.603,-0.603,135.7,11.8,-11.8,1.15,0.35,-0.12,1482.0,,,1139.10,1070.66,-355.15,17.40,1,q1_q17_dr25_tce,6091.00,189.00,-232.00,4.487,0.052,-0.208,0.9670,0.3000,-0.1000,19h34m29.47s,+41d57m59.4s,15.572,
8106112,K04404.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,316.57747,0.04568,-0.04568,236.5015,0.0802,-0.0802,0.2569,0.2395,-0.2567,14.64,3.2,-3.2,269.1,76.3,-76.3,1.47,0.59,-0.11,255.0,,,1.01,1.18,-0.25,10.20,,,5822.00,160.00,-176.00,4.529,0.030,-0.287,0.8980,0.3560,-0.0700,19h38m55.52s,+43d59m21.7s,15.246,
4054784,K07679.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,1.8679943,1.022e-05,-1.022e-05,133.22986,0.00505,-0.00505,0.173,0.294,-0.173,1.087,0.169,-0.169,73.4,11.4,-11.4,0.7,0.14,-0.07,1291.0,,,658.77,421.70,-171.57,10.00,1,q1_q17_dr25_tce,5487.00,147.00,-147.00,4.568,0.038,-0.152,0.8150,0.1750,-0.0750,19h23m32.37s,+39d06m57.3s,14.185,
10745365,K04405.01,,CANDIDATE,CANDIDATE,0.6940,0,0,0,0,8.9172863,0.0002228,-0.0002228,139.6051,0.0234,-0.0234,0.062,0.381,-0.062,4.468,0.676,-0.676,196.3,34.4,-34.4,1.39,0.45,-0.15,931.0,,,177.84,170.85,-55.41,7.20,1,q1_q17_dr25_tce,6210.00,175.00,-219.00,4.467,0.054,-0.216,0.9860,0.3200,-0.1070,19h47m35.04s,+48d02m50.1s,14.671,
5563937,K04406.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,0.519437968,1.762e-06,-1.762e-06,131.78909,0.00326,-0.00326,1.172,0.951,-0.167,2.129,0.136,-0.136,226.2,11.1,-11.1,20.48,6.59,-2.2,2402.0,,,7822.62,7639.63,-2563.25,25.40,1,q1_q17_dr25_tce,6181.00,193.00,-257.00,4.464,0.054,-0.216,1.0060,0.3240,-0.1080,19h56m20.49s,+40d46m28.3s,15.421,
8396660,K04407.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,1.33807075,1.068e-05,-1.068e-05,132.34756,0.00676,-0.00676,0.003,0.458,-0.003,1.425,0.211,-0.211,20.2,2.7,-2.7,0.6,0.09,-0.07,2008.0,,,3844.97,1757.00,-1030.40,8.50,1,q1_q17_dr25_tce,6355.00,115.00,-127.00,4.299,0.063,-0.117,1.3190,0.2170,-0.1440,20h04m37.57s,+44d22m46.3s,11.179,
10736179,K04408.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1,1.105095798,7.615e-06,-7.615e-06,132.55178,0.00552,-0.00552,0.295,0.169,-0.295,2.624,0.154,-0.154,141.7,9.5,-9.5,0.89,0.14,-0.07,1445.0,,,1025.90,533.93,-250.22,17.40,1,q1_q17_dr25_tce,5296.00,159.00,-159.00,4.604,0.032,-0.097,0.7520,0.1220,-0.0570,19h35m18.68s,+48d03m15.3s,15.815,
6119921,K04201.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,245.01902,0.01676,-0.01676,268.1105,0.0455,-0.0455,0.3471,0.1352,-0.347,8.56,1.9,-1.9,375.9,60.6,-60.6,1.98,0.89,-0.19,310.0,,,2.17,2.88,-0.62,10.10,,,6167.00,159.00,-205.00,4.451,0.051,-0.304,1.0100,0.4540,-0.0970,19h22m30.38s,+41d29m27.5s,14.881,
5084171,K04202.01,Kepler-1567 b,CONFIRMED,CANDIDATE,0.9490,0,0,0,0,153.979362,0.001726,-0.001726,165.491,0.0111,-0.0111,0.036,0.401,-0.036,9.028,0.277,-0.277,792.5,55.5,-55.5,2.53,0.77,-0.25,330.0,,,2.82,2.51,-0.80,16.10,1,q1_q17_dr25_tce,5858.00,159.00,-176.00,4.502,0.052,-0.195,0.9030,0.2740,-0.0910,19h06m46.85s,+40d17m30.5s,15.672,
4141587,K07684.01,,FALSE POSITIVE,FALSE POSITIVE,0.0870,1,0,0,0,10.2239787,0.0002194,-0.0002194,135.4415,0.0128,-0.0128,0.439,0.082,-0.412,1.814,0.545,-0.545,213.5,54.5,-54.5,24.43,2.54,-6.34,2364.0,,,7383.41,2148.29,-3752.33,6.50,1,q1_q17_dr25_tce,4673.00,68.00,-125.00,2.412,0.030,-0.027,16.8230,1.7470,-4.3680,19h07m05.19s,+39d16m01.0s,13.188,
11968463,K02433.03,Kepler-385 d,CONFIRMED,CANDIDATE,0.9170,0,0,0,0,56.4148314,0.0009049,-0.0009049,163.128,0.0118,-0.0118,0.908,0.037,-0.7,8.075,0.251,-0.251,480.1,30.6,-30.6,2.9,1.01,-0.34,535.0,,,19.37,19.91,-6.58,16.40,3,q1_q17_dr25_tce,6325.00,174.00,-261.00,4.409,0.058,-0.218,1.1120,0.3880,-0.1290,19h37m21.23s,+50d20m11.5s,15.212,
